UserID,CourseCategory,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,DeviceType,CourseCompletion,,Price ($),Platform,,num_reviews,created,,published_time,,num_subscribers
2281,Health,19.70405156,16,1,95.57983767,5.491814665,1,0,,83.2350423,edX,,24,2017-12-11T10:42:22Z,,2017-12-13T00:59:22Z,,302
3286,Programming,3.003387031,17,1,59.71125844,14.53704092,1,0,,115.2698439,Coursera,,24,2019-04-14T19:36:57Z,,2019-07-03T21:13:23Z,,1192
8671,Arts,37.19857411,8,1,86.40154033,57.52272224,1,1,,122.7151931,LinkedIn Learning,,24,2019-06-10T11:55:03Z,,2019-06-16T18:31:14Z,,166
5601,Science,38.23858369,8,6,98.68309669,8.41914004,1,1,,176.416351,edX,,24,2018-05-21T10:03:28Z,,2018-07-28T20:24:24Z,,146
6159,Programming,31.81328001,9,9,73.70964166,36.0752417,0,1,,34.25880784,edX,,24,2018-10-12T22:20:30Z,,2018-11-06T21:10:52Z,,1737
1132,Programming,4.992685944,3,4,66.11404649,87.33322479,0,0,,155.0758796,LinkedIn Learning,,24,2016-06-04T14:18:21Z,,2016-06-05T22:37:27Z,,655
6954,Health,69.3647114,1,5,98.46665704,42.43088021,1,0,,24.91022152,edX,,24,2015-01-21T22:44:10Z,,2015-01-27T14:40:14Z,,1105
3010,Arts,39.40195437,12,8,95.27860147,56.99783588,1,1,,190.2072342,Coursera,,24,2014-10-15T22:20:51Z,,2015-01-06T07:07:59Z,,1360
435,Science,62.85474447,12,7,87.96064902,1.4647927,1,1,,168.5331833,Coursera,,24,2015-06-25T18:32:09Z,,2015-07-02T00:12:02Z,,106
7758,Business,13.57827177,11,9,96.49537904,13.29445111,1,0,,153.539015,Coursera,,24,2019-12-24T01:20:44Z,,2019-12-26T19:24:17Z,,4990
8613,Arts,44.21224758,5,0,93.42098077,53.80545108,0,0,,190.2198,Coursera,,24,2018-01-21T17:23:14Z,,2018-02-07T21:57:44Z,,1758
8850,Programming,11.93386957,1,3,54.47032155,16.71692877,0,1,,61.93898479,edX,,24,2017-07-03T23:53:08Z,,2017-08-31T06:40:30Z,,1715
3369,Health,61.6364612,4,0,98.60762426,20.55781556,0,0,,119.9699801,edX,,24,2019-08-19T13:53:30Z,,2019-09-03T21:31:35Z,,5987
7244,Health,73.67659111,9,4,60.19162238,51.8952711,1,0,,63.2992673,LinkedIn Learning,,24,2019-09-30T06:24:49Z,,2019-11-04T23:24:31Z,,214
7599,Business,86.97806878,16,5,57.30820736,59.07022921,1,0,,39.09123427,edX,,24,2018-03-03T16:56:10Z,,2018-03-28T23:57:48Z,,433
7879,Programming,77.81028243,15,9,91.88548732,61.58050884,0,1,,154.0126645,Coursera,,24,2017-08-10T09:22:54Z,,2017-08-11T21:04:48Z,,62
2809,Arts,60.729231,16,4,95.65769526,32.90727216,1,1,,120.051784,Udemy,,24,2018-07-03T11:28:06Z,,2019-04-18T18:30:13Z,,120
5183,Arts,21.94570784,12,3,70.42065221,40.60803082,1,0,,171.1877769,edX,,25,2019-09-06T15:35:30Z,,2019-09-25T23:10:49Z,,109
2347,Science,40.15341854,4,5,98.48313198,9.476234498,0,0,,156.4543012,Udemy,,24,2019-09-10T04:32:55Z,,2019-11-05T21:35:34Z,,182
7940,Science,90.43076036,0,7,77.87868434,79.86794669,1,1,,181.5621294,Coursera,,24,2020-02-19T02:35:40Z,,2020-03-03T02:30:59Z,,4918
6306,Health,43.46802809,13,2,95.363905,65.52346332,0,1,,55.02558026,edX,,24,2014-09-10T04:32:18Z,,2014-09-16T04:17:16Z,,2526
3041,Health,57.46834521,8,7,65.14271008,20.28432577,1,0,,91.52915177,LinkedIn Learning,,24,2014-05-06T21:42:56Z,,2014-05-07T01:51:09Z,,4759
1432,Health,45.70315526,14,2,67.60228039,61.34087015,1,0,,140.8675042,edX,,24,2015-05-24T00:59:24Z,,2015-06-16T17:08:50Z,,1020
6913,Health,46.03857211,6,2,91.51106133,77.73867204,1,1,,39.84607674,edX,,24,2016-06-24T00:40:26Z,,2016-06-26T17:27:24Z,,894
340,Science,3.234289737,12,7,94.39907247,25.61899424,0,0,,67.1504624,LinkedIn Learning,,24,2016-07-05T01:47:33Z,,2016-08-22T22:36:08Z,,290
8598,Business,37.74084943,0,1,86.20632388,97.63922247,0,0,,120.4396546,Udemy,,24,2016-04-28T20:14:39Z,,2016-05-16T21:11:23Z,,737
3471,Business,94.56663323,15,10,58.75180049,31.78269111,0,0,,58.65269069,Udemy,,24,2013-10-05T20:59:30Z,,2013-12-19T00:30:31Z,,1760
1698,Health,91.79275201,18,5,71.37036157,68.68970401,1,1,,196.1761529,edX,,24,2018-02-26T20:57:46Z,,2018-03-06T21:42:15Z,,7692
7433,Arts,85.43951146,4,9,78.79109183,35.38716721,0,0,,178.2230703,LinkedIn Learning,,24,2018-02-15T23:53:50Z,,2018-02-25T01:31:57Z,,1201
2420,Science,74.16021425,10,8,97.39364364,64.32383954,1,1,,132.0652861,LinkedIn Learning,,25,2020-04-08T10:52:17Z,,2020-05-14T03:21:55Z,,95
7492,Business,14.57321562,20,3,98.93666922,21.87663485,0,0,,193.6311254,edX,,24,2019-09-01T05:39:09Z,,2019-12-29T23:43:33Z,,5559
6530,Programming,74.42442798,8,8,97.45173736,73.77265798,1,1,,44.0432804,LinkedIn Learning,,24,2020-01-13T08:45:18Z,,2020-01-18T14:48:42Z,,3015
7152,Science,98.70346298,11,2,82.42806212,1.969979934,0,0,,86.04439969,Udemy,,24,2019-01-07T23:53:48Z,,2019-01-12T03:27:25Z,,95
1961,Business,27.58715692,1,3,98.58137557,64.36166998,0,0,,140.516396,Udemy,,24,2020-01-27T10:02:31Z,,2020-01-31T20:01:05Z,,129
6547,Programming,9.382311613,10,10,67.49482459,20.08395877,1,0,,38.9211883,LinkedIn Learning,,24,2018-04-09T17:06:59Z,,2018-04-10T19:21:35Z,,80
8393,Arts,24.09217786,14,6,76.52534058,85.01532866,1,0,,21.87889187,Udemy,,24,2017-08-23T21:04:01Z,,2017-09-01T18:31:40Z,,914
889,Business,26.4547319,14,8,52.85252277,29.2751369,1,0,,86.67138984,Udemy,,24,2017-11-27T23:30:07Z,,2017-12-21T19:14:49Z,,124
1165,Business,49.15083798,8,4,58.02640192,52.23886657,0,0,,130.9764643,edX,,24,2017-06-28T09:53:55Z,,2017-06-30T10:45:11Z,,5015
2231,Health,30.79098824,2,0,59.40342568,45.01012258,1,0,,109.3299526,Coursera,,24,2014-09-12T17:27:38Z,,2017-09-20T22:51:16Z,,481
3619,Business,34.55468577,3,5,81.24562083,95.51939803,1,1,,137.2980274,LinkedIn Learning,,24,2015-01-22T09:37:58Z,,2015-01-29T08:03:35Z,,1267
7642,Business,59.41924655,15,3,95.41099636,24.47521489,1,0,,170.7979077,Udemy,,24,2017-12-25T07:23:16Z,,2018-01-31T11:38:03Z,,2260
6268,Business,38.43900963,4,9,78.53031479,22.28074301,1,0,,177.3559836,edX,,24,2018-11-18T07:41:51Z,,2019-01-15T21:37:22Z,,235
3967,Arts,98.61145745,9,7,92.63682671,45.17500743,0,1,,75.58640227,LinkedIn Learning,,24,2018-06-04T06:30:13Z,,2018-07-20T16:17:08Z,,869
7430,Business,9.812596349,20,5,97.32198669,91.16217669,1,1,,105.8557364,edX,,24,2018-05-06T21:54:27Z,,2018-05-21T02:16:20Z,,568
6800,Science,76.7698474,20,8,55.45384758,69.74553126,0,1,,19.89503609,Coursera,,25,2020-06-28T16:57:47Z,,2020-07-02T19:33:44Z,,101
7505,Business,76.73927581,1,2,84.41715513,36.12505794,0,0,,57.61177526,Udemy,,24,2020-02-12T13:33:12Z,,2020-02-14T21:18:24Z,,1677
5647,Business,51.75571139,12,7,78.22768408,84.43969152,1,1,,60.91802088,Coursera,,24,2014-07-06T19:22:55Z,,2014-07-07T21:43:26Z,,66
2517,Science,83.72150029,18,1,90.57455619,91.09742622,1,1,,198.8945066,edX,,24,2013-07-18T00:37:16Z,,2013-07-25T04:18:57Z,,169
40,Business,27.45377965,13,8,67.04280054,47.52524861,1,0,,97.09452176,Coursera,,24,2016-04-04T20:23:22Z,,2016-04-07T18:10:31Z,,1129
1485,Programming,21.15001673,16,9,72.40230573,73.51252086,1,1,,109.9354421,edX,,24,2017-06-18T17:07:58Z,,2017-07-20T16:25:06Z,,155
1205,Arts,23.45687313,16,9,84.67409472,52.10643698,1,1,,181.0360361,Udemy,,24,2014-10-09T21:35:23Z,,2014-11-09T03:30:12Z,,197
7557,Science,93.31035051,9,5,75.18345324,24.74381152,1,1,,122.6727186,Udemy,,24,2016-01-18T13:04:17Z,,2016-01-19T18:03:26Z,,2491
5785,Programming,89.42073312,18,1,94.65332818,79.65543195,1,1,,60.11308262,edX,,24,2016-09-06T03:28:44Z,,2017-09-12T00:09:56Z,,193
5407,Business,11.00657274,18,3,82.14574912,60.61018241,0,0,,96.56685062,edX,,24,2018-03-27T12:21:18Z,,2018-11-08T02:21:24Z,,133
1871,Arts,26.42632588,0,9,72.37778423,94.59418542,1,1,,104.7747239,Udemy,,24,2018-02-15T15:43:11Z,,2018-03-09T14:17:00Z,,97
7785,Business,83.74295621,18,7,67.33277916,45.39092327,1,0,,88.79126434,Udemy,,24,2019-03-19T06:33:50Z,,2019-06-13T20:52:12Z,,95
2659,Health,89.64585841,5,7,81.40412647,28.98095294,0,0,,126.6560777,Udemy,,24,2020-02-06T03:13:27Z,,2020-03-11T20:45:59Z,,165
4985,Science,8.68714362,15,9,78.34189157,20.71826472,0,0,,111.8215388,Coursera,,23,2013-12-31T05:07:38Z,,2014-02-27T04:54:10Z,,627
5890,Arts,20.23830903,11,6,87.47680927,98.16943423,1,1,,16.94910961,Udemy,,23,2015-09-16T14:22:21Z,,2015-09-22T21:50:08Z,,616
921,Arts,97.63175491,6,10,61.71276284,11.00510005,1,0,,55.83802144,Udemy,,23,2015-08-18T13:33:08Z,,2016-02-05T17:50:03Z,,2780
1750,Health,61.90627476,14,10,65.11333207,2.366669935,1,0,,174.0034118,edX,,23,2015-01-14T18:51:13Z,,2015-01-16T00:40:27Z,,2263
2432,Health,65.7161706,20,4,98.65912593,65.54214026,1,1,,178.5886831,edX,,23,2018-03-03T17:27:03Z,,2018-03-27T23:28:26Z,,627
2871,Arts,56.25528165,15,2,90.93843745,97.94339445,0,1,,41.60593816,LinkedIn Learning,,24,2017-11-13T18:16:42Z,,2017-11-16T16:45:43Z,,724
1864,Health,11.63786843,9,2,50.55180396,11.12494543,0,0,,117.913617,Coursera,,23,2015-11-04T17:59:28Z,,2015-11-10T22:10:51Z,,1349
7569,Science,59.77383237,4,3,69.32496127,20.44747237,0,0,,58.54585733,LinkedIn Learning,,23,2015-10-27T14:30:44Z,,2015-10-29T18:15:30Z,,1079
946,Arts,17.99928891,6,2,81.99954148,1.400650157,0,0,,109.5098657,edX,,23,2012-07-05T16:40:23Z,,2013-04-02T02:55:48Z,,306
6661,Health,99.2974456,15,10,77.38362802,46.27471336,0,1,,89.98084302,edX,,23,2015-04-03T16:12:19Z,,2015-04-03T19:36:35Z,,47
6515,Science,98.40074636,7,6,58.85632521,68.89687694,1,1,,51.82499427,edX,,23,2018-07-04T07:15:12Z,,2018-07-04T22:37:30Z,,2188
8742,Arts,83.79467763,16,1,88.84854034,67.18351442,1,0,,65.29534785,Udemy,,23,2018-11-15T10:31:27Z,,2018-11-22T02:32:02Z,,122
6403,Science,78.29108157,15,10,94.98095961,67.14852575,0,1,,74.6477311,LinkedIn Learning,,23,2018-08-02T21:50:06Z,,2018-10-11T23:59:20Z,,2018
2600,Business,18.38702009,20,10,76.4089408,30.59948554,0,0,,142.8053192,edX,,23,2019-10-26T04:50:40Z,,2019-11-13T17:36:37Z,,188
1909,Science,47.51469806,11,3,87.85778423,60.10223922,0,1,,132.3273736,Coursera,,23,2020-05-01T08:34:05Z,,2020-05-12T21:12:32Z,,5693
7051,Health,52.30030929,12,10,85.49480479,94.38907383,1,1,,52.0177274,Udemy,,23,2019-09-19T13:51:51Z,,2020-02-05T17:56:38Z,,149
5397,Health,13.88874557,18,0,68.37258803,75.93472261,0,0,,18.54946537,LinkedIn Learning,,23,2019-06-08T06:57:42Z,,2019-06-12T18:22:46Z,,81
4156,Programming,83.85550866,14,4,79.54908911,18.1563989,1,1,,39.98220087,Udemy,,23,2020-07-28T01:56:52Z,,2020-08-07T19:02:31Z,,5808
8699,Health,4.47367351,7,4,75.77737343,31.18879048,1,1,,58.79227466,LinkedIn Learning,,23,2014-04-24T15:02:03Z,,2014-04-24T16:50:59Z,,4199
7720,Business,10.19308782,17,3,71.38323184,37.71742255,1,0,,75.56316829,edX,,23,2017-04-02T02:21:48Z,,2017-11-20T16:36:15Z,,348
5358,Programming,19.99686742,18,0,99.65198353,24.62729219,0,0,,66.2537212,edX,,23,2013-07-06T07:07:34Z,,2014-04-22T08:18:41Z,,511
5815,Health,1.606736084,0,5,88.58781821,51.17959765,0,0,,34.49493516,Udemy,,23,2019-10-05T00:34:06Z,,2019-11-20T17:05:25Z,,1482
4998,Health,37.14007648,5,2,92.14290894,90.49357714,1,0,,109.3205037,Udemy,,23,2015-03-10T02:42:47Z,,2015-03-13T16:48:16Z,,606
4450,Business,7.454087416,19,10,95.85876306,53.11222123,1,0,,175.9767064,edX,,23,2016-08-31T23:52:30Z,,2016-09-18T21:59:28Z,,1669
2854,Health,91.31073258,11,1,64.37611686,71.57407568,0,0,,66.71148005,Udemy,,23,2014-12-22T08:12:26Z,,2015-01-27T04:51:53Z,,1320
5526,Arts,93.65465295,7,6,58.39909981,47.42055222,0,0,,113.8271276,Coursera,,23,2014-10-17T16:50:48Z,,2014-12-02T15:21:09Z,,1084
6566,Business,17.20054229,2,7,66.77819238,13.70781675,0,0,,104.3383198,LinkedIn Learning,,23,2016-05-04T08:16:28Z,,2016-05-13T18:11:04Z,,448
7678,Health,83.71838864,6,3,93.10628906,96.43090563,1,1,,140.8844586,LinkedIn Learning,,23,2017-02-20T12:57:39Z,,2017-02-24T23:10:50Z,,1654
5350,Programming,65.16863685,14,1,60.24894951,62.64306138,1,0,,106.3621092,Coursera,,23,2017-07-14T16:35:03Z,,2017-10-16T22:08:41Z,,464
1298,Arts,22.79279518,16,9,60.90247433,83.7612735,1,1,,29.34554376,Coursera,,23,2017-06-23T19:21:39Z,,2017-06-28T20:37:13Z,,1189
7401,Business,85.38319058,12,1,93.82500685,21.30035819,0,0,,193.4426231,LinkedIn Learning,,23,2018-03-02T19:21:06Z,,2018-03-06T20:17:24Z,,1366
3841,Science,26.11327645,14,2,82.87747663,86.57677354,0,1,,128.1584507,Coursera,,23,2017-08-14T20:12:48Z,,2017-08-22T17:49:52Z,,194
6036,Arts,15.68187175,5,3,73.52092798,49.20438056,0,0,,112.9215782,Udemy,,23,2015-01-01T11:31:18Z,,2015-01-23T18:34:01Z,,133
7526,Business,21.16121547,5,7,93.00944891,51.53918224,1,0,,124.8017591,Udemy,,23,2017-04-18T21:29:30Z,,2017-04-20T16:54:34Z,,2070
6948,Health,66.58719045,12,3,69.00340131,42.90750627,1,0,,92.3754845,Udemy,,23,2013-07-25T11:45:36Z,,2013-09-15T08:04:30Z,,204
4737,Programming,2.091780343,4,9,85.8954227,0.579350541,0,0,,82.3116113,edX,,23,2017-10-11T18:32:50Z,,2017-10-27T22:29:59Z,,2285
7547,Programming,35.00098405,7,4,84.45384641,40.76861665,1,1,,59.94670007,Udemy,,23,2017-07-28T19:29:32Z,,2017-08-22T17:23:25Z,,108
561,Programming,81.20386898,18,7,52.48273845,28.41323629,0,0,,104.27974,LinkedIn Learning,,23,2018-02-11T12:10:13Z,,2018-02-27T16:36:41Z,,3585
4066,Programming,46.78693313,12,7,55.80251149,12.59505179,0,0,,155.399931,Udemy,,23,2017-06-29T23:46:56Z,,2017-07-12T18:22:53Z,,181
6045,Science,66.84266656,8,3,71.55477107,9.306619832,1,0,,78.79150615,LinkedIn Learning,,23,2018-07-21T12:20:36Z,,2018-07-26T20:00:26Z,,89
1807,Arts,33.94901775,14,4,95.16324245,93.98422726,0,1,,173.7014057,LinkedIn Learning,,23,2019-04-30T10:04:49Z,,2019-05-02T17:25:19Z,,3014
7026,Health,72.67554303,15,9,79.98996227,20.52070107,1,1,,135.4619088,LinkedIn Learning,,23,2018-12-04T01:09:37Z,,2018-12-23T00:17:17Z,,140
5071,Business,92.79922215,3,1,86.6573234,4.259594126,0,0,,123.2123219,LinkedIn Learning,,23,2020-06-28T16:37:29Z,,2020-07-01T21:21:58Z,,692
5592,Arts,76.40581563,16,9,66.72165589,16.47661798,1,0,,146.5433015,edX,,23,2020-03-26T18:34:27Z,,2020-03-30T22:12:04Z,,2340
7012,Science,56.6279122,9,9,74.81859734,51.31723277,0,1,,48.96302984,LinkedIn Learning,,23,2017-01-13T13:36:01Z,,2017-01-16T23:37:13Z,,974
8993,Business,83.58960453,14,5,87.37579995,26.63548613,0,0,,88.98032743,LinkedIn Learning,,23,2015-06-09T19:39:34Z,,2015-07-28T20:22:35Z,,1795
5339,Arts,98.96691602,0,8,72.01334412,56.83257233,1,0,,67.7828209,Udemy,,23,2016-02-25T01:36:50Z,,2017-05-01T22:58:40Z,,315
5765,Arts,6.60488234,20,2,88.70708854,9.096919634,1,0,,108.2840829,edX,,23,2014-09-23T01:07:14Z,,2014-10-03T01:36:20Z,,475
4805,Business,91.78514948,15,5,52.77211231,88.84812603,0,1,,60.81744274,Udemy,,23,2015-09-04T16:09:28Z,,2015-10-19T18:41:28Z,,1178
6343,Science,55.41729723,7,7,56.68263441,74.71885881,1,1,,83.73813591,Coursera,,23,2015-04-07T09:29:25Z,,2015-04-19T22:09:28Z,,1960
1176,Programming,47.3180868,15,6,71.26549782,37.43139848,0,1,,165.7566487,Udemy,,23,2013-12-06T01:03:34Z,,2013-12-17T22:33:25Z,,728
4467,Science,40.665127,11,6,90.12994346,16.68695025,1,1,,29.26899357,Coursera,,23,2015-02-04T19:38:27Z,,2015-07-27T18:59:34Z,,942
858,Science,35.99427004,20,2,94.76444282,97.20824244,1,1,,184.4548734,Udemy,,23,2017-11-15T06:58:42Z,,2017-12-06T17:56:20Z,,6568
3898,Arts,27.49900922,15,2,81.63324035,76.55274047,0,1,,140.8644181,Coursera,,23,2017-12-20T00:18:11Z,,2018-10-02T21:52:43Z,,88
3642,Arts,70.85636061,18,6,96.3432373,90.56792593,0,1,,110.7282332,edX,,23,2019-05-17T15:46:22Z,,2019-05-30T23:59:51Z,,50
1595,Health,13.59093773,15,7,94.41014258,4.885395659,0,0,,94.00654317,Coursera,,23,2020-01-07T16:24:19Z,,2020-01-08T15:34:25Z,,57
627,Science,27.08387112,20,6,71.84584976,99.94285168,1,1,,114.9945157,LinkedIn Learning,,23,2017-02-19T08:17:43Z,,2017-07-25T00:35:16Z,,1204
115,Programming,29.06721184,7,8,63.26289651,96.42145728,0,1,,199.4303843,Udemy,,23,2019-09-20T11:12:09Z,,2019-09-30T19:08:26Z,,4954
6272,Programming,23.48551019,11,5,64.05700882,32.90513629,0,0,,54.8084946,LinkedIn Learning,,23,2019-11-25T09:03:18Z,,2019-12-05T16:43:40Z,,241
8324,Programming,41.35223505,3,2,82.02570754,5.22373904,1,1,,68.43539587,edX,,23,2014-05-26T15:49:48Z,,2014-06-23T22:37:05Z,,614
2952,Arts,8.22386496,15,10,65.45196645,80.08555038,1,0,,158.7190994,Coursera,,23,2016-11-16T19:50:17Z,,2016-12-31T02:59:33Z,,390
100,Programming,64.51638844,19,4,82.89953443,97.9734944,0,1,,62.98611902,Coursera,,23,2014-11-18T13:33:53Z,,2015-01-12T15:52:01Z,,2138
8083,Programming,92.43666413,18,0,87.7352941,62.73916839,0,1,,129.5463994,Udemy,,23,2018-08-03T14:48:15Z,,2018-08-22T19:37:55Z,,106
2296,Arts,51.70482564,19,0,69.52774915,74.30463947,0,0,,151.222434,Coursera,,23,2018-10-31T08:25:55Z,,2020-01-09T17:08:45Z,,249
6430,Arts,47.77357256,9,0,65.84316374,39.69321351,0,0,,144.4788398,LinkedIn Learning,,23,2015-11-07T14:15:22Z,,2016-01-27T18:40:25Z,,1158
7737,Arts,7.862309876,5,8,86.88539067,99.85031136,1,0,,190.7267052,Udemy,,23,2016-05-29T14:39:11Z,,2016-06-17T21:50:19Z,,1303
3759,Science,37.78043795,10,5,69.13158895,27.06082963,0,0,,126.3740789,Udemy,,23,2019-07-10T18:40:13Z,,2019-08-15T20:57:12Z,,871
7749,Health,90.82166658,14,10,88.22912979,35.36401601,1,1,,81.62419489,Coursera,,23,2018-10-20T15:07:21Z,,2019-02-19T20:03:56Z,,83
5248,Arts,97.81170279,8,7,76.08463151,95.40268,0,1,,52.7751888,Coursera,,23,2019-11-13T16:23:23Z,,2019-11-26T00:34:18Z,,5926
6188,Business,26.48371179,12,7,53.5468561,48.47349586,0,0,,119.9787646,Udemy,,23,2020-04-01T03:10:53Z,,2020-04-04T14:51:43Z,,10751
6458,Health,18.96722536,12,8,88.619579,53.32660236,1,0,,142.3713516,edX,,23,2016-09-11T16:56:23Z,,2016-10-13T16:43:34Z,,338
4395,Programming,50.0504601,18,6,74.01919124,85.21951635,1,1,,177.3533282,Coursera,,23,2016-11-27T16:40:13Z,,2017-08-17T16:28:32Z,,1958
6934,Business,56.71423701,5,4,82.98883382,31.57968912,0,0,,64.55025466,Udemy,,23,2017-05-16T06:40:44Z,,2017-08-18T21:22:30Z,,79
7842,Arts,86.86720497,4,0,61.60887737,34.51196448,1,0,,135.6277773,Coursera,,23,2018-04-30T19:31:22Z,,2018-04-30T22:18:33Z,,150
1365,Health,88.86874411,12,9,52.45993333,24.56609003,1,0,,193.3181561,edX,,23,2018-03-19T13:26:24Z,,2018-04-02T19:50:05Z,,4167
3235,Arts,59.46837612,16,6,66.65094955,4.545869181,0,0,,43.10528697,edX,,23,2019-01-13T19:55:52Z,,2019-01-18T23:35:31Z,,127
6958,Health,3.851335686,6,9,92.89395215,70.22314894,1,1,,199.0970737,LinkedIn Learning,,23,2019-06-24T00:38:33Z,,2019-07-10T19:34:31Z,,1153
1829,Programming,53.0106877,5,0,91.26381706,68.93869477,0,0,,105.0502702,Udemy,,23,2019-04-14T10:37:08Z,,2019-04-15T22:13:22Z,,4953
1101,Health,59.30466623,3,9,53.93668659,30.70430132,0,0,,92.90016542,edX,,23,2019-08-03T17:41:54Z,,2019-08-06T20:34:03Z,,53
1652,Arts,87.97454417,11,9,92.5595188,86.72781174,0,1,,134.5112942,LinkedIn Learning,,23,2020-03-29T19:32:59Z,,2020-04-06T15:07:50Z,,1509
602,Science,34.08731839,1,4,65.27783171,95.63596677,0,0,,191.6918995,Udemy,,23,2019-07-04T07:11:18Z,,2019-07-13T14:28:44Z,,102
2385,Arts,50.97067803,16,7,75.14202934,65.19982896,0,1,,157.3808808,Coursera,,23,2019-09-19T12:09:29Z,,2019-10-11T16:55:16Z,,1009
8045,Programming,10.66338982,15,9,59.98397757,79.39169643,0,0,,15.26320751,LinkedIn Learning,,23,2020-04-25T02:10:47Z,,2020-05-01T19:53:02Z,,1101
5933,Programming,63.86020006,5,4,55.29897066,16.80023009,1,0,,110.6530612,Udemy,,23,2020-04-13T00:05:39Z,,2020-04-24T02:54:21Z,,5660
6896,Business,80.07175281,12,4,57.67357548,92.19649801,1,1,,119.9084211,Coursera,,23,2014-11-07T21:40:18Z,,2014-12-19T21:46:23Z,,840
4611,Science,73.08234474,2,10,57.84765405,50.70770166,1,0,,66.76067152,LinkedIn Learning,,23,2014-07-19T17:21:18Z,,2014-07-22T15:56:54Z,,297
3522,Arts,88.39146554,14,6,97.75396112,17.88199975,1,1,,123.5296283,LinkedIn Learning,,23,2012-06-27T17:21:53Z,,2012-06-28T19:36:52Z,,107
813,Programming,78.41818073,8,8,94.69811127,1.729353274,1,1,,65.37635635,LinkedIn Learning,,23,2017-07-23T13:10:36Z,,2017-08-14T16:37:11Z,,123
4504,Programming,31.64736587,5,6,71.0932171,62.93184107,1,1,,183.0707046,Udemy,,23,2017-01-10T21:24:55Z,,2017-02-03T22:18:31Z,,1213
1825,Programming,97.79356847,4,4,97.84365035,55.73577257,0,0,,46.55313766,LinkedIn Learning,,23,2016-04-20T05:20:22Z,,2016-04-26T17:02:33Z,,111
8499,Health,68.81796498,13,0,99.87575005,94.50516263,1,0,,78.98302449,Udemy,,23,2017-05-10T16:14:45Z,,2017-05-19T21:39:16Z,,91
3390,Programming,10.01016888,4,10,92.83602349,98.02698107,0,0,,113.4513359,Udemy,,23,2017-11-11T15:07:22Z,,2017-11-28T23:09:50Z,,613
3791,Programming,36.0366768,13,8,98.14248831,39.77783999,0,1,,131.4843903,LinkedIn Learning,,23,2018-09-06T02:33:09Z,,2018-09-08T18:32:46Z,,1860
5021,Science,59.29065839,18,8,58.45449714,89.08105511,1,1,,50.23629152,LinkedIn Learning,,23,2018-07-09T01:58:06Z,,2018-07-12T15:32:28Z,,665
3951,Arts,63.78857188,18,8,84.95207974,52.3906628,1,1,,64.75810624,Udemy,,23,2019-04-18T00:25:00Z,,2019-04-26T17:33:26Z,,101
5128,Science,94.47814377,8,0,75.37360032,0.009326802,1,0,,99.4980057,edX,,23,2018-06-15T19:25:28Z,,2018-07-02T20:53:43Z,,753
5376,Business,64.65018961,16,9,93.60309321,67.01112682,1,1,,123.3618374,Udemy,,23,2019-02-21T08:18:24Z,,2019-04-09T23:29:04Z,,3083
7883,Business,74.64235234,9,0,97.26969203,47.51836584,1,0,,24.8640479,LinkedIn Learning,,23,2020-07-08T21:22:09Z,,2020-07-21T00:22:58Z,,99
3570,Science,23.66973134,20,9,67.98499882,99.16767801,1,1,,80.49401219,edX,,23,2018-12-14T09:23:05Z,,2019-01-31T19:01:11Z,,169
5195,Science,36.18949689,15,7,87.62381961,13.88604064,0,1,,96.44922547,LinkedIn Learning,,22,2014-12-05T16:07:40Z,,2014-12-11T22:45:30Z,,5505
2390,Business,69.37940291,9,0,66.74683905,95.16317438,1,0,,18.35860866,Udemy,,22,2014-10-31T20:10:38Z,,2014-11-22T00:26:36Z,,284
4501,Business,90.64345827,3,0,77.21656083,68.78340586,1,0,,108.9940045,edX,,22,2014-10-07T13:37:14Z,,2014-12-10T14:58:46Z,,1625
1841,Science,6.175360855,16,4,67.37879347,29.69040556,1,0,,96.8568898,LinkedIn Learning,,22,2017-07-26T02:05:00Z,,2017-08-14T23:50:25Z,,82
5408,Business,80.39011883,11,7,79.63009056,61.13178165,0,1,,132.4767082,Coursera,,22,2017-11-30T10:29:01Z,,2017-12-08T21:29:02Z,,142
8452,Health,46.8597341,1,6,71.28890925,9.659458164,0,1,,71.78259957,LinkedIn Learning,,22,2017-08-22T07:53:41Z,,2017-09-13T18:23:50Z,,122
245,Arts,18.9990381,11,7,85.91500902,18.85746616,0,0,,104.9049429,Udemy,,22,2015-06-29T20:42:37Z,,2015-07-02T23:52:14Z,,208
731,Health,80.5101758,11,9,99.96979399,86.44967296,0,1,,176.1096927,LinkedIn Learning,,22,2015-10-16T18:03:43Z,,2015-11-04T18:59:11Z,,1206
2527,Science,81.09442047,16,3,53.9753581,4.436424255,0,0,,100.2472277,LinkedIn Learning,,22,2017-02-12T02:06:31Z,,2017-02-16T22:16:24Z,,892
5660,Business,37.95719402,17,3,97.81437927,20.24892391,1,0,,188.204713,Coursera,,22,2014-04-10T14:29:21Z,,2014-04-15T20:54:55Z,,255
431,Business,90.49946366,19,0,77.28003401,56.24603435,0,0,,159.506492,edX,,22,2018-05-18T09:29:37Z,,2018-05-18T15:24:03Z,,804
739,Science,41.87820777,14,8,64.66621146,33.7350495,0,0,,72.3862594,LinkedIn Learning,,22,2017-01-13T13:54:28Z,,2017-01-16T23:25:54Z,,940
